InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Cancelled,ProductCategory,TotalPrice,Year,Month,Day,Hour,Weekend,ExpenseCategory
C557519,22784,LANTERN CREAM GAZEBO,1.0,2011-06-20 17:15:00,4.95,16739,United Kingdom,True,Lighting,4.95,2011,6,20,17,False,Low
C557519,21535,RED RETROSPOT SMALL MILK JUG,1.0,2011-06-20 17:15:00,2.55,16739,United Kingdom,True,Other,2.55,2011,6,20,17,False,Low
C557519,21844,RED RETROSPOT MUG,1.0,2011-06-20 17:15:00,2.95,16739,United Kingdom,True,Other,2.95,2011,6,20,17,False,Low
C557520,22784,LANTERN CREAM GAZEBO,1.0,2011-06-20 17:18:00,4.95,15291,United Kingdom,True,Lighting,4.95,2011,6,20,17,False,Low
C557520,21668,RED STRIPE CERAMIC DRAWER KNOB,3.0,2011-06-20 17:18:00,1.25,15291,United Kingdom,True,Other,3.75,2011,6,20,17,False,Low
C557521,84422,PINK/BLUE DISC/MIRROR STRING,100.0,2011-06-20 17:20:00,0.39,13694,United Kingdom,True,Other,18.72,2011,6,20,17,False,Medium
C557522,23240,SET OF 4 KNICK KNACK TINS DOILEY,2.0,2011-06-20 17:23:00,4.15,17193,United Kingdom,True,Decor,8.3,2011,6,20,17,False,Low
C557566,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,1.0,2011-06-21 10:39:00,0.85,15998,United Kingdom,True,Other,0.85,2011,6,21,10,False,Low
C557566,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,2.0,2011-06-21 10:39:00,1.65,15998,United Kingdom,True,Other,3.3,2011,6,21,10,False,Low
C557566,22465,HANGING METAL STAR LANTERN,1.0,2011-06-21 10:39:00,1.65,15998,United Kingdom,True,Lighting,1.65,2011,6,21,10,False,Low
C557624,M,MANUAL,1.0,2011-06-21 14:22:00,0.75,16422,United Kingdom,True,Other,0.75,2011,6,21,14,False,Low
C557624,17003,BROCADE RING PURSE,1.0,2011-06-21 14:22:00,18.0,16422,United Kingdom,True,Other,57.6,2011,6,21,14,False,Medium
C557624,M,MANUAL,1.0,2011-06-21 14:22:00,5.8,16422,United Kingdom,True,Other,5.8,2011,6,21,14,False,Low
C557629,23242,TREASURE TIN BUFFALO BILL,6.0,2011-06-21 14:52:00,2.08,14776,United Kingdom,True,Other,12.48,2011,6,21,14,False,Medium
C557637,84946,ANTIQUE SILVER T-LIGHT GLASS,1.0,2011-06-21 16:00:00,1.25,13630,United Kingdom,True,Other,1.25,2011,6,21,16,False,Low
C557637,22778,GLASS CLOCHE SMALL,1.0,2011-06-21 16:00:00,3.95,13630,United Kingdom,True,Other,3.95,2011,6,21,16,False,Low
C557637,22178,VICTORIAN GLASS HANGING T-LIGHT,2.0,2011-06-21 16:00:00,1.25,13630,United Kingdom,True,Other,2.5,2011,6,21,16,False,Low
C557638,POST,POSTAGE,1.0,2011-06-21 16:01:00,18.0,17450,United Kingdom,True,Other,545.58,2011,6,21,16,False,High
C557646,22988,SOLDIERS EGG CUP,13.0,2011-06-21 17:11:00,1.06,17306,United Kingdom,True,Other,13.780000000000001,2011,6,21,17,False,Medium
C557647,23286,BLUE VINTAGE SPOT BEAKER,1.0,2011-06-21 17:13:00,0.85,17139,United Kingdom,True,Other,0.85,2011,6,21,17,False,Low
C557647,22423,REGENCY CAKESTAND 3 TIER,1.0,2011-06-21 17:13:00,12.75,17139,United Kingdom,True,Kitchen,12.75,2011,6,21,17,False,Medium
C557648,22197,POPCORN HOLDER,3.0,2011-06-21 17:14:00,0.72,17677,United Kingdom,True,Other,2.16,2011,6,21,17,False,Low
C557649,21735,TWO DOOR CURIO CABINET,1.0,2011-06-21 17:15:00,12.75,15498,United Kingdom,True,Other,12.75,2011,6,21,17,False,Medium
C557650,22844,VINTAGE CREAM DOG FOOD CONTAINER,1.0,2011-06-21 17:17:00,8.5,15152,United Kingdom,True,Other,8.5,2011,6,21,17,False,Low
C557650,22839,3 TIER CAKE TIN GREEN AND CREAM,2.0,2011-06-21 17:17:00,14.95,15152,United Kingdom,True,Kitchen,29.9,2011,6,21,17,False,Medium
C557651,23092,LARGE ANTIQUE WHITE PHOTO FRAME,1.0,2011-06-21 17:20:00,7.9,17428,United Kingdom,True,Other,7.9,2011,6,21,17,False,Low
C557651,23175,REGENCY MILK JUG PINK,2.0,2011-06-21 17:20:00,2.75,17428,United Kingdom,True,Other,5.5,2011,6,21,17,False,Low
C557651,23173,REGENCY TEAPOT ROSES,2.0,2011-06-21 17:20:00,8.15,17428,United Kingdom,True,Kitchen,16.3,2011,6,21,17,False,Medium
C557652,84944,SET OF 6 KASHMIR FOLKART BAUBLES,10.0,2011-06-21 17:21:00,1.65,16145,United Kingdom,True,Decor,16.5,2011,6,21,17,False,Medium
C557653,85099F,JUMBO BAG STRAWBERRY,1.0,2011-06-21 17:25:00,2.08,14040,United Kingdom,True,Accessories,2.08,2011,6,21,17,False,Low
C557653,20725,LUNCH BAG RED RETROSPOT,1.0,2011-06-21 17:25:00,1.65,14040,United Kingdom,True,Kitchen,1.65,2011,6,21,17,False,Low
C557653,84946,ANTIQUE SILVER T-LIGHT GLASS,4.0,2011-06-21 17:25:00,1.25,14040,United Kingdom,True,Other,5.0,2011,6,21,17,False,Low
C557653,22423,REGENCY CAKESTAND 3 TIER,4.0,2011-06-21 17:25:00,10.95,14040,United Kingdom,True,Kitchen,43.8,2011,6,21,17,False,Medium
C557654,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1.0,2011-06-21 17:34:00,4.95,14243,United Kingdom,True,Decor,4.95,2011,6,21,17,False,Low
C557654,23236,DOILEY STORAGE TIN,1.0,2011-06-21 17:34:00,2.89,14243,United Kingdom,True,Other,2.89,2011,6,21,17,False,Low
C557654,23240,SET OF 4 KNICK KNACK TINS DOILEY,2.0,2011-06-21 17:34:00,4.15,14243,United Kingdom,True,Decor,8.3,2011,6,21,17,False,Low
C557655,21533,RETROSPOT LARGE MILK JUG,1.0,2011-06-21 17:36:00,4.25,15125,United Kingdom,True,Other,4.25,2011,6,21,17,False,Low
C557656,M,MANUAL,3.0,2011-06-21 17:37:00,4.25,14001,United Kingdom,True,Other,12.75,2011,6,21,17,False,Medium
C557657,22776,SWEETHEART CAKESTAND 3 TIER,2.0,2011-06-21 17:40:00,8.5,13763,United Kingdom,True,Decor,17.0,2011,6,21,17,False,Medium
C557658,84946,ANTIQUE SILVER T-LIGHT GLASS,1.0,2011-06-21 17:41:00,1.25,13630,United Kingdom,True,Other,1.25,2011,6,21,17,False,Low
C557658,22778,GLASS CLOCHE SMALL,1.0,2011-06-21 17:41:00,3.95,13630,United Kingdom,True,Other,3.95,2011,6,21,17,False,Low
C557658,22178,VICTORIAN GLASS HANGING T-LIGHT,2.0,2011-06-21 17:41:00,1.25,13630,United Kingdom,True,Other,2.5,2011,6,21,17,False,Low
C557659,20971,PINK BLUE FELT CRAFT TRINKET BOX,12.0,2011-06-21 17:42:00,1.25,16186,United Kingdom,True,Other,15.0,2011,6,21,17,False,Medium
C557660,85053,FRENCH ENAMEL CANDLEHOLDER,4.0,2011-06-21 17:43:00,2.1,13999,United Kingdom,True,Other,8.4,2011,6,21,17,False,Low
C557661,90174,BUTTERFLY HAIR BAND,6.0,2011-06-21 17:44:00,2.55,13936,United Kingdom,True,Other,15.299999999999999,2011,6,21,17,False,Medium
C557663,C2,CARRIAGE,1.0,2011-06-21 17:59:00,15.0,,EIRE,True,Other,15.0,2011,6,21,17,False,Medium
C557663,85172,HYACINTH BULB T-LIGHT CANDLES,1.0,2011-06-21 17:59:00,0.42,,EIRE,True,Other,0.42,2011,6,21,17,False,Low
C557663,85169C,EAU DE NIL LOVE BIRD CANDLE,12.0,2011-06-21 17:59:00,1.25,,EIRE,True,Other,15.0,2011,6,21,17,False,Medium
C557663,85169A,IVORY LOVE BIRD CANDLE,12.0,2011-06-21 17:59:00,1.25,,EIRE,True,Other,15.0,2011,6,21,17,False,Medium
C557663,84879,ASSORTED COLOUR BIRD ORNAMENT,24.0,2011-06-21 17:59:00,1.69,,EIRE,True,Other,40.56,2011,6,21,17,False,Medium
C557663,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2.0,2011-06-21 17:59:00,2.1,,EIRE,True,Other,4.2,2011,6,21,17,False,Low
C557663,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,3.0,2011-06-21 17:59:00,1.69,,EIRE,True,Other,5.07,2011,6,21,17,False,Low
C557663,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,4.0,2011-06-21 17:59:00,2.55,,EIRE,True,Other,10.2,2011,6,21,17,False,Medium
C557663,84692,BOX OF 24 COCKTAIL PARASOLS,25.0,2011-06-21 17:59:00,0.42,,EIRE,True,Other,10.5,2011,6,21,17,False,Medium
C557663,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12.0,2011-06-21 17:59:00,1.25,,EIRE,True,Decor,15.0,2011,6,21,17,False,Medium
C557663,22983,CARD BILLBOARD FONT,100.0,2011-06-21 17:59:00,0.42,,EIRE,True,Other,20.16,2011,6,21,17,False,Medium
C557663,22965,3 TRADITIONAL BISCUIT CUTTERS  SET,12.0,2011-06-21 17:59:00,2.1,,EIRE,True,Decor,25.200000000000003,2011,6,21,17,False,Medium
C557663,22730,ALARM CLOCK BAKELIKE IVORY,9.0,2011-06-21 17:59:00,3.75,,EIRE,True,Other,33.75,2011,6,21,17,False,Medium
C557663,22726,ALARM CLOCK BAKELIKE GREEN,9.0,2011-06-21 17:59:00,3.75,,EIRE,True,Other,33.75,2011,6,21,17,False,Medium
C557663,22630,DOLLY GIRL LUNCH BOX,9.0,2011-06-21 17:59:00,1.95,,EIRE,True,Kitchen,17.55,2011,6,21,17,False,Medium
C557663,22567,20 DOLLY PEGS RETROSPOT,9.0,2011-06-21 17:59:00,1.25,,EIRE,True,Other,11.25,2011,6,21,17,False,Medium
C557663,22503,CABIN BAG VINTAGE PAISLEY,6.0,2011-06-21 17:59:00,18.0,,EIRE,True,Accessories,149.7,2011,6,21,17,False,High
C557663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,12.0,2011-06-21 17:59:00,1.95,,EIRE,True,Other,23.4,2011,6,21,17,False,Medium
C557663,22312,OFFICE MUG WARMER POLKADOT,24.0,2011-06-21 17:59:00,2.95,,EIRE,True,Other,70.80000000000001,2011,6,21,17,False,Medium
C557663,22083,PAPER CHAIN KIT RETROSPOT,9.0,2011-06-21 17:59:00,2.95,,EIRE,True,Other,26.55,2011,6,21,17,False,Medium
C557663,21984,PACK OF 12 PINK PAISLEY TISSUES,100.0,2011-06-21 17:59:00,0.29,,EIRE,True,Other,10.44,2011,6,21,17,False,Medium
C557663,21980,PACK OF 12 RED RETROSPOT TISSUES,100.0,2011-06-21 17:59:00,0.29,,EIRE,True,Other,10.44,2011,6,21,17,False,Medium
C557663,21933,PINK VINTAGE PAISLEY PICNIC BAG,10.0,2011-06-21 17:59:00,2.95,,EIRE,True,Accessories,29.5,2011,6,21,17,False,Medium
C557663,21832,CHOCOLATE CALCULATOR,25.0,2011-06-21 17:59:00,1.65,,EIRE,True,Other,41.25,2011,6,21,17,False,Medium
C557663,21792,CLASSIC FRENCH STYLE BASKET GREEN,8.0,2011-06-21 17:59:00,6.75,,EIRE,True,Other,54.0,2011,6,21,17,False,Medium
C557663,21754,HOME BUILDING BLOCK WORD,9.0,2011-06-21 17:59:00,5.95,,EIRE,True,Home,53.550000000000004,2011,6,21,17,False,Medium
C557663,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,4.0,2011-06-21 17:59:00,12.75,,EIRE,True,Other,51.0,2011,6,21,17,False,Medium
C557663,21259,VICTORIAN SEWING BOX SMALL,4.0,2011-06-21 17:59:00,5.95,,EIRE,True,Other,23.8,2011,6,21,17,False,Medium
C557663,21212,PACK OF 72 RETROSPOT CAKE CASES,24.0,2011-06-21 17:59:00,0.55,,EIRE,True,Kitchen,13.200000000000001,2011,6,21,17,False,Medium
C557663,21212,PACK OF 72 RETROSPOT CAKE CASES,100.0,2011-06-21 17:59:00,0.55,,EIRE,True,Kitchen,26.400000000000002,2011,6,21,17,False,Medium
C557663,21121,SET/10 RED POLKADOT PARTY CANDLES,24.0,2011-06-21 17:59:00,1.25,,EIRE,True,Decor,30.0,2011,6,21,17,False,Medium
C557663,20725,LUNCH BAG RED RETROSPOT,12.0,2011-06-21 17:59:00,1.65,,EIRE,True,Kitchen,19.799999999999997,2011,6,21,17,False,Medium
C557663,20718,RED RETROSPOT SHOPPER BAG,11.0,2011-06-21 17:59:00,1.25,,EIRE,True,Accessories,13.75,2011,6,21,17,False,Medium
C557663,20717,STRAWBERRY SHOPPER BAG,12.0,2011-06-21 17:59:00,1.25,,EIRE,True,Accessories,15.0,2011,6,21,17,False,Medium
C557663,20658,RED RETROSPOT LUGGAGE TAG,12.0,2011-06-21 17:59:00,1.25,,EIRE,True,Other,15.0,2011,6,21,17,False,Medium
C557663,15056N,EDWARDIAN PARASOL NATURAL,12.0,2011-06-21 17:59:00,5.95,,EIRE,True,Other,71.4,2011,6,21,17,False,Medium
C557663,47566,PARTY BUNTING,9.0,2011-06-21 17:59:00,4.95,,EIRE,True,Other,44.550000000000004,2011,6,21,17,False,Medium
C557664,22847,BREAD BIN DINER STYLE IVORY,1.0,2011-06-21 18:00:00,14.95,,EIRE,True,Other,14.95,2011,6,21,18,False,Medium
C557664,23183,MOTHER'S KITCHEN SPOON REST,1.0,2011-06-21 18:00:00,3.75,,EIRE,True,Other,3.75,2011,6,21,18,False,Low
C557665,23237,SET OF 4 KNICK KNACK TINS LEAVES,1.0,2011-06-21 18:02:00,4.15,13384,United Kingdom,True,Decor,4.15,2011,6,21,18,False,Low
C557665,22843,BISCUIT TIN VINTAGE GREEN,1.0,2011-06-21 18:02:00,6.75,13384,United Kingdom,True,Other,6.75,2011,6,21,18,False,Low
C557666,22846,BREAD BIN DINER STYLE RED,1.0,2011-06-21 18:03:00,16.95,12947,United Kingdom,True,Other,16.95,2011,6,21,18,False,Medium
C557709,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2.0,2011-06-22 10:39:00,4.95,15840,United Kingdom,True,Decor,9.9,2011,6,22,10,False,Low
C557773,22854,CREAM SWEETHEART EGG HOLDER,1.0,2011-06-22 14:55:00,4.95,15059,United Kingdom,True,Decor,4.95,2011,6,22,14,False,Low
C557779,23168,CLASSIC CAFE SUGAR DISPENSER,4.0,2011-06-22 15:12:00,1.25,13004,United Kingdom,True,Other,5.0,2011,6,22,15,False,Low
C557791,23181,BULL DOG BOTTLE TOP WALL CLOCK,1.0,2011-06-22 16:36:00,8.25,14099,United Kingdom,True,Kitchen,8.25,2011,6,22,16,False,Low
C557791,22483,RED GINGHAM TEDDY BEAR,1.0,2011-06-22 16:36:00,2.95,14099,United Kingdom,True,Other,2.95,2011,6,22,16,False,Low
C557842,20727,LUNCH BAG  BLACK SKULL.,1.0,2011-06-23 10:42:00,1.65,14159,United Kingdom,True,Kitchen,1.65,2011,6,23,10,False,Low
C557842,22664,TOY TIDY DOLLY GIRL DESIGN,1.0,2011-06-23 10:42:00,2.1,14159,United Kingdom,True,Other,2.1,2011,6,23,10,False,Low
C557842,22891,TEA FOR ONE POLKADOT,1.0,2011-06-23 10:42:00,4.25,14159,United Kingdom,True,Kitchen,4.25,2011,6,23,10,False,Low
C557842,37327,ASSTD MULTICOLOUR CIRCLES MUG,4.0,2011-06-23 10:42:00,0.39,14159,United Kingdom,True,Other,1.56,2011,6,23,10,False,Low
C557874,22961,JAM MAKING SET PRINTED,1.0,2011-06-23 13:05:00,1.45,14911,EIRE,True,Decor,1.45,2011,6,23,13,False,Low
C557876,23245,SET OF 3 REGENCY CAKE TINS,1.0,2011-06-23 13:10:00,4.95,18223,United Kingdom,True,Decor,4.95,2011,6,23,13,False,Low
C557876,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2.0,2011-06-23 13:10:00,4.95,18223,United Kingdom,True,Decor,9.9,2011,6,23,13,False,Low
C557879,22960,JAM MAKING SET WITH JARS,1.0,2011-06-23 13:15:00,4.25,14911,EIRE,True,Decor,4.25,2011,6,23,13,False,Low
C557882,71459,HANGING JAM JAR T-LIGHT HOLDER,100.0,2011-06-23 13:23:00,0.85,15061,United Kingdom,True,Other,61.199999999999996,2011,6,23,13,False,Medium
C557883,90200B,BLACK SWEETHEART BRACELET,1.0,2011-06-23 13:30:00,4.25,17611,United Kingdom,True,Decor,4.25,2011,6,23,13,False,Low
C557883,79191C,RETRO PLASTIC ELEPHANT TRAY,1.0,2011-06-23 13:30:00,0.85,17611,United Kingdom,True,Other,0.85,2011,6,23,13,False,Low
C557890,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3.0,2011-06-23 13:54:00,2.95,17204,United Kingdom,True,Decor,8.850000000000001,2011,6,23,13,False,Low
C557895,22656,VINTAGE BLUE KITCHEN CABINET,1.0,2011-06-23 14:20:00,18.0,15834,United Kingdom,True,Other,125.0,2011,6,23,14,False,High
C557927,D,DISCOUNT,1.0,2011-06-23 14:56:00,10.0,16029,United Kingdom,True,Other,10.0,2011,6,23,14,False,Low
C557941,22659,LUNCH BOX I LOVE LONDON,100.0,2011-06-23 16:00:00,1.65,12901,United Kingdom,True,Kitchen,270.59999999999997,2011,6,23,16,False,High
C557941,22900,SET 2 TEA TOWELS I LOVE LONDON,100.0,2011-06-23 16:00:00,2.32,12901,United Kingdom,True,Decor,371.2,2011,6,23,16,False,High
C557943,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3.0,2011-06-23 16:09:00,3.29,14217,United Kingdom,True,Other,9.870000000000001,2011,6,23,16,False,Low
C557944,23169,CLASSIC GLASS COOKIE JAR,1.0,2011-06-23 16:10:00,4.15,15669,United Kingdom,True,Other,4.15,2011,6,23,16,False,Low
C557944,22460,EMBOSSED GLASS TEALIGHT HOLDER,2.0,2011-06-23 16:10:00,1.25,15669,United Kingdom,True,Kitchen,2.5,2011,6,23,16,False,Low
C557945,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1.0,2011-06-23 16:11:00,2.08,18223,United Kingdom,True,Accessories,2.08,2011,6,23,16,False,Low
C557946,22467,GUMBALL COAT RACK,4.0,2011-06-23 16:13:00,2.55,17340,United Kingdom,True,Other,10.2,2011,6,23,16,False,Medium
C557946,84949,SILVER HANGING T-LIGHT HOLDER,9.0,2011-06-23 16:13:00,1.65,17340,United Kingdom,True,Other,14.85,2011,6,23,16,False,Medium
C557947,22423,REGENCY CAKESTAND 3 TIER,4.0,2011-06-23 16:15:00,10.95,13089,United Kingdom,True,Kitchen,43.8,2011,6,23,16,False,Medium
C557965,20682,RED RETROSPOT CHILDRENS UMBRELLA,1.0,2011-06-24 09:32:00,3.25,13115,United Kingdom,True,Other,3.25,2011,6,24,9,False,Low
C557971,37449,CERAMIC CAKE STAND + HANGING CAKES,1.0,2011-06-24 10:15:00,9.95,18118,United Kingdom,True,Kitchen,9.95,2011,6,24,10,False,Low
C558029,22384,LUNCH BAG PINK POLKADOT,2.0,2011-06-24 11:47:00,1.65,12826,United Kingdom,True,Kitchen,3.3,2011,6,24,11,False,Low
C558029,20726,LUNCH BAG WOODLAND,1.0,2011-06-24 11:47:00,1.65,12826,United Kingdom,True,Kitchen,1.65,2011,6,24,11,False,Low
C558029,20727,LUNCH BAG  BLACK SKULL.,1.0,2011-06-24 11:47:00,1.65,12826,United Kingdom,True,Kitchen,1.65,2011,6,24,11,False,Low
C558036,AMAZONFEE,AMAZON FEE,1.0,2011-06-24 12:31:00,18.0,,United Kingdom,True,Other,5791.18,2011,6,24,12,False,High
C558037,AMAZONFEE,AMAZON FEE,1.0,2011-06-24 12:33:00,18.0,,United Kingdom,True,Other,4534.24,2011,6,24,12,False,High
C558048,M,MANUAL,1.0,2011-06-24 13:52:00,18.0,,EIRE,True,Other,542.2,2011,6,24,13,False,High
C558059,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1.0,2011-06-24 15:03:00,4.95,14194,United Kingdom,True,Decor,4.95,2011,6,24,15,False,Low
C558059,82600,NO SINGING METAL SIGN,2.0,2011-06-24 15:03:00,1.85,14194,United Kingdom,True,Other,3.7,2011,6,24,15,False,Low
C558060,22988,SOLDIERS EGG CUP,1.0,2011-06-24 15:05:00,1.06,17809,United Kingdom,True,Other,1.06,2011,6,24,15,False,Low
C558061,23245,SET OF 3 REGENCY CAKE TINS,1.0,2011-06-24 15:15:00,4.95,12809,Portugal,True,Decor,4.95,2011,6,24,15,False,Low
C558080,22847,BREAD BIN DINER STYLE IVORY,1.0,2011-06-26 11:35:00,16.95,15104,United Kingdom,True,Other,16.95,2011,6,26,11,True,Medium
C558080,22840,ROUND CAKE TIN VINTAGE RED,1.0,2011-06-26 11:35:00,7.95,15104,United Kingdom,True,Kitchen,7.95,2011,6,26,11,True,Low
C558081,22838,3 TIER CAKE TIN RED AND CREAM,3.0,2011-06-26 11:42:00,14.95,18172,United Kingdom,True,Kitchen,44.849999999999994,2011,6,26,11,True,Medium
C558082,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,2.0,2011-06-26 11:43:00,0.85,16239,United Kingdom,True,Other,1.7,2011,6,26,11,True,Low
C558082,22430,ENAMEL WATERING CAN CREAM,8.0,2011-06-26 11:43:00,4.95,16239,United Kingdom,True,Other,39.6,2011,6,26,11,True,Medium
C558088,22767,TRIPLE PHOTO FRAME CORNICE,10.0,2011-06-26 12:08:00,9.95,14475,United Kingdom,True,Other,99.5,2011,6,26,12,True,Medium
C558091,22929,SCHOOL DESK AND CHAIR,1.0,2011-06-26 12:52:00,18.0,14808,United Kingdom,True,Other,65.0,2011,6,26,12,True,Medium
C558095,23210,WHITE ROCKING HORSE HAND PAINTED,100.0,2011-06-26 13:13:00,1.04,15046,United Kingdom,True,Other,149.76,2011,6,26,13,True,High
C558097,22167,OVAL WALL MIRROR DIAMANTE,2.0,2011-06-26 13:29:00,9.95,15532,United Kingdom,True,Other,19.9,2011,6,26,13,True,Medium
C558097,22796,PHOTO FRAME 3 CLASSIC HANGING,1.0,2011-06-26 13:29:00,9.95,15532,United Kingdom,True,Other,9.95,2011,6,26,13,True,Low
C558097,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.0,2011-06-26 13:29:00,1.65,15532,United Kingdom,True,Other,1.65,2011,6,26,13,True,Low
C558097,22167,OVAL WALL MIRROR DIAMANTE,1.0,2011-06-26 13:29:00,9.95,15532,United Kingdom,True,Other,9.95,2011,6,26,13,True,Low
C558097,22891,TEA FOR ONE POLKADOT,1.0,2011-06-26 13:29:00,4.25,15532,United Kingdom,True,Kitchen,4.25,2011,6,26,13,True,Low
C558097,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2.0,2011-06-26 13:29:00,6.95,15532,United Kingdom,True,Other,13.9,2011,6,26,13,True,Medium
C558106,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1.0,2011-06-26 14:59:00,1.25,13668,United Kingdom,True,Other,1.25,2011,6,26,14,True,Low
C558106,22427,ENAMEL FLOWER JUG CREAM,1.0,2011-06-26 14:59:00,5.95,13668,United Kingdom,True,Other,5.95,2011,6,26,14,True,Low
C558106,21181,PLEASE ONE PERSON METAL SIGN,1.0,2011-06-26 14:59:00,2.1,13668,United Kingdom,True,Other,2.1,2011,6,26,14,True,Low
C558106,22433,WATERING CAN GREEN DINOSAUR,1.0,2011-06-26 14:59:00,1.95,13668,United Kingdom,True,Other,1.95,2011,6,26,14,True,Low
C558106,21467,CHERRY CROCHET FOOD COVER,1.0,2011-06-26 14:59:00,3.75,13668,United Kingdom,True,Other,3.75,2011,6,26,14,True,Low
C558110,47599A,PINK PARTY BAGS,6.0,2011-06-26 15:47:00,2.1,17731,United Kingdom,True,Accessories,12.600000000000001,2011,6,26,15,True,Medium
C558110,47566,PARTY BUNTING,8.0,2011-06-26 15:47:00,4.95,17731,United Kingdom,True,Other,39.6,2011,6,26,15,True,Medium
C558110,23108,SET OF 10 LED DOLLY LIGHTS,2.0,2011-06-26 15:47:00,6.25,17731,United Kingdom,True,Decor,12.5,2011,6,26,15,True,Medium
C558110,23084,RABBIT NIGHT LIGHT,12.0,2011-06-26 15:47:00,2.08,17731,United Kingdom,True,Other,24.96,2011,6,26,15,True,Medium
C558110,23079,TOADSTOOL BEDSIDE LIGHT,2.0,2011-06-26 15:47:00,8.95,17731,United Kingdom,True,Other,17.9,2011,6,26,15,True,Medium
C558110,23010,CIRCUS PARADE BABY GIFT SET,2.0,2011-06-26 15:47:00,16.95,17731,United Kingdom,True,Decor,33.9,2011,6,26,15,True,Medium
C558110,23008,DOLLY GIRL BABY GIFT SET,2.0,2011-06-26 15:47:00,16.95,17731,United Kingdom,True,Decor,33.9,2011,6,26,15,True,Medium
C558110,22969,HOMEMADE JAM SCENTED CANDLES,12.0,2011-06-26 15:47:00,1.45,17731,United Kingdom,True,Home,17.4,2011,6,26,15,True,Medium
C558110,22951,60 CAKE CASES DOLLY GIRL DESIGN,24.0,2011-06-26 15:47:00,0.55,17731,United Kingdom,True,Kitchen,13.200000000000001,2011,6,26,15,True,Medium
C558110,22768,FAMILY PHOTO FRAME CORNICE,2.0,2011-06-26 15:47:00,9.95,17731,United Kingdom,True,Other,19.9,2011,6,26,15,True,Medium
C558110,22767,TRIPLE PHOTO FRAME CORNICE,2.0,2011-06-26 15:47:00,9.95,17731,United Kingdom,True,Other,19.9,2011,6,26,15,True,Medium
C558110,22427,ENAMEL FLOWER JUG CREAM,3.0,2011-06-26 15:47:00,5.95,17731,United Kingdom,True,Other,17.85,2011,6,26,15,True,Medium
C558110,22169,FAMILY ALBUM WHITE PICTURE FRAME,2.0,2011-06-26 15:47:00,8.5,17731,United Kingdom,True,Other,17.0,2011,6,26,15,True,Medium
C558110,22128,PARTY CONES CANDY ASSORTED,12.0,2011-06-26 15:47:00,1.25,17731,United Kingdom,True,Other,15.0,2011,6,26,15,True,Medium
C558110,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,6.0,2011-06-26 15:47:00,2.55,17731,United Kingdom,True,Other,15.299999999999999,2011,6,26,15,True,Medium
C558110,22423,REGENCY CAKESTAND 3 TIER,4.0,2011-06-26 15:47:00,12.75,17731,United Kingdom,True,Kitchen,51.0,2011,6,26,15,True,Medium
C558112,82486,WOOD S/3 CABINET ANT WHITE FINISH,1.0,2011-06-26 16:08:00,8.95,17114,United Kingdom,True,Other,8.95,2011,6,26,16,True,Low
C558112,82482,WOODEN PICTURE FRAME WHITE FINISH,2.0,2011-06-26 16:08:00,2.55,17114,United Kingdom,True,Other,5.1,2011,6,26,16,True,Low
C558112,23091,ZINC HERB GARDEN CONTAINER,1.0,2011-06-26 16:08:00,6.25,17114,United Kingdom,True,Other,6.25,2011,6,26,16,True,Low
C558112,22796,PHOTO FRAME 3 CLASSIC HANGING,1.0,2011-06-26 16:08:00,9.95,17114,United Kingdom,True,Other,9.95,2011,6,26,16,True,Low
C558112,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1.0,2011-06-26 16:08:00,8.5,17114,United Kingdom,True,Other,8.5,2011,6,26,16,True,Low
C558112,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1.0,2011-06-26 16:08:00,6.75,17114,United Kingdom,True,Other,6.75,2011,6,26,16,True,Low
C558128,23270,SET OF 2 CERAMIC PAINTED HEARTS,6.0,2011-06-27 11:14:00,1.45,13742,United Kingdom,True,Decor,8.7,2011,6,27,11,False,Low
C558129,21257,VICTORIAN SEWING BOX MEDIUM,2.0,2011-06-27 11:18:00,7.95,12919,United Kingdom,True,Other,15.9,2011,6,27,11,False,Medium
